id	recognized_monomers	nerpa2_supported_monomers
NPA027382	10	9
NPA027381	9	9
PNPdb03913	3	3
NPA027380	10	9
PNPdb03915	6	6
PNPdb03918	8	7
PNPdb03919	6	6
BGC0001130.2	6	5
BGC0001130.1	6	5
BGC0001130.0	6	5
BGC0001130.3	6	5
NPA027369	6	5
NPA027379	9	9
BGC0002377.2	5	5
BGC0002377.1	6	6
NPA027376	25	25
NPA027375	16	16
NPA027374	8	8
PNPdb03920	9	8
NPA014060	4	4
NPA027373	10	10
PNPdb03923	3	3
NPA027372	10	10
PNPdb03922	3	3
NPA027371	9	9
PNPdb03925	7	7
NPA027370	9	9
PNPdb03924	8	8
PNPdb03927	10	10
PNPdb03926	7	7
PNPdb03929	8	7
BGC0002377.3	5	5
PNPdb03928	7	7
NPA014069	3	2
NPA015379	7	5
NPA002082	2	2
NPA028690	7	6
NPA028691	7	6
NPA028692	7	6
NPA028693	7	5
NPA028694	7	5
NPA028695	7	6
NPA028696	7	6
NPA028697	7	5
NPA027359	9	9
NPA028698	7	5
NPA027358	7	7
NPA028699	7	6
NPA027368	3	3
NPA028689	7	6
PNPdb03930	9	8
NPA027365	12	11
PNPdb02601	5	5
PNPdb03932	7	7
NPA027363	4	4
PNPdb02600	2	1
PNPdb03931	7	7
BGC0002555.0	15	9
NPA027362	5	5
PNPdb02603	7	7
NPA027361	8	8
PNPdb02602	6	6
PNPdb03933	7	6
BGC0002555.2	15	9
NPA015382	2	1
NPA027360	9	9
PNPdb02605	5	5
BGC0002555.1	15	8
NPA015383	5	5
PNPdb02604	6	6
PNPdb03935	8	8
BGC0002555.4	15	9
PNPdb03938	7	7
BGC0002555.3	15	8
PNPdb02606	5	5
PNPdb03937	7	7
PNPdb02609	7	7
BGC0002555.5	15	8
PNPdb02608	3	2
PNPdb03939	11	11
NPA014057	2	2
NPA023829	4	1
PNPdb02610	7	7
BGC0001766.0	7	7
NPA011838	4	4
PNPdb03940	7	7
NPA011837	4	3
PNPdb02612	3	3
NPA011836	2	2
PNPdb02611	6	5
PNPdb03942	7	7
PNPdb02614	7	6
PNPdb03945	10	9
PNPdb02613	7	6
PNPdb03944	9	8
PNPdb02616	9	8
PNPdb03947	7	7
PNPdb02615	6	6
PNPdb03948	7	7
NPA009537	6	6
PNPdb03950	9	8
BGC0001250.0	8	8
PNPdb02621	11	11
PNPdb02623	11	11
PNPdb02622	11	9
PNPdb03953	9	9
NPA011846	6	6
PNPdb02627	6	5
PNPdb03958	9	9
PNPdb02626	11	9
PNPdb03957	10	10
PNPdb02629	5	4
PNPdb03959	7	7
BGC0000376.0	2	2
BGC0000376.1	2	2
NPA011819	6	6
PNPdb01300	3	3
PNPdb02632	2	2
PNPdb01301	3	2
PNPdb02631	3	3
PNPdb02634	2	2
BGC0002542.0	4	4
PNPdb01303	3	2
PNPdb02633	3	3
PNPdb03964	9	6
NPA011813	2	1
PNPdb01304	3	2
PNPdb02636	3	3
PNPdb03967	8	7
PNPdb03966	6	6
PNPdb02638	6	6
NPA011810	4	4
PNPdb01307	6	6
PNPdb02637	2	1
PNPdb01308	3	3
PNPdb01309	6	5
PNPdb02639	3	3
BGC0001370.1	10	10
NPA009513	2	2
PNPdb02650	7	6
PNPdb02641	5	5
NPA011829	18	11
PNPdb01310	4	4
PNPdb01311	5	5
PNPdb02643	7	7
NPA014090	11	7
PNPdb02642	7	5
PNPdb03973	9	7
PNPdb01313	6	6
PNPdb02645	5	4
PNPdb03976	9	8
NPA009506	3	3
PNPdb02644	6	6
PNPdb01315	2	2
PNPdb02647	6	5
PNPdb03978	6	6
PNPdb02646	7	6
PNPdb03977	9	8
NPA014095	6	5
PNPdb01317	9	9
PNPdb02649	7	7
PNPdb02648	7	7
PNPdb01319	6	5
BGC0001370.0	10	10
NPA009441	12	11
PNPdb03871	7	7
BGC0002079.0	9	9
PNPdb03870	4	3
PNPdb02531	3	3
PNPdb03862	7	7
PNPdb03861	4	4
PNPdb01201	3	3
PNPdb02533	4	4
PNPdb03864	6	6
PNPdb01202	4	2
PNPdb02532	3	3
PNPdb03863	7	5
PNPdb01203	3	3
PNPdb02535	3	3
PNPdb03866	8	7
NPA011759	5	5
PNPdb02534	4	4
PNPdb03865	9	9
NPA010426	7	6
NPA011758	18	9
PNPdb01205	6	6
PNPdb02537	2	1
PNPdb03868	11	7
NPA011757	7	7
PNPdb01206	5	5
PNPdb02536	3	3
PNPdb03867	7	7
PNPdb01207	5	5
PNPdb02539	6	6
PNPdb02538	6	6
PNPdb03869	7	7
PNPdb01209	5	5
NPA010420	4	4
NPA011750	9	7
NPA008126	5	5
PNPdb03880	11	8
PNPdb02551	3	2
PNPdb02550	7	6
PNPdb03881	7	7
PNPdb02542	6	6
PNPdb03873	5	4
PNPdb02541	6	6
PNPdb03872	7	7
PNPdb01212	6	6
PNPdb02544	8	7
PNPdb03875	6	6
PNPdb01213	2	2
PNPdb02543	6	6
PNPdb03874	7	7
PNPdb01214	6	6
PNPdb02546	7	7
PNPdb03877	7	7
PNPdb02545	7	6
PNPdb03876	9	8
PNPdb01216	6	6
PNPdb02548	6	5
PNPdb03879	6	6
PNPdb01217	7	6
PNPdb02547	7	7
PNPdb01218	7	6
PNPdb02549	9	9
NPA010433	4	4
NPA010434	2	2
NPA010432	18	10
NPA011762	6	6
BGC0002974.0	2	1
BGC0000818.0	0	0
NPA009425	18	18
NPA009426	8	8
PNPdb03891	6	6
PNPdb03890	9	9
PNPdb01230	4	4
PNPdb02562	3	3
PNPdb03893	4	4
PNPdb01231	4	2
PNPdb02561	3	2
PNPdb02553	9	9
PNPdb03884	9	8
PNPdb01222	10	10
PNPdb03883	7	7
PNPdb01223	10	9
PNPdb02555	17	17
BGC0001036.0	3	1
PNPdb01224	9	9
PNPdb02554	11	11
PNPdb03885	8	7
NPA011738	7	7
PNPdb01225	9	9
PNPdb02557	10	7
PNPdb03888	7	7
PNPdb01226	9	4
PNPdb02556	11	11
NPA011736	9	9
PNPdb01227	10	9
PNPdb02558	13	13
PNPdb03889	7	7
PNPdb01229	9	4
NPA010403	8	4
BGC0000302.0	6	6
NPA008107	5	5
NPA009431	2	2
PNPdb02571	2	2
NPA008101	8	8
NPA009432	10	10
PNPdb01240	2	2
PNPdb02570	4	3
PNPdb01241	8	7
PNPdb02573	6	6
PNPdb01242	6	4
PNPdb02572	3	3
PNPdb01232	3	3
PNPdb03895	11	7
PNPdb02563	4	4
PNPdb02566	3	3
PNPdb03896	8	8
PNPdb01236	3	2
PNPdb02568	3	2
PNPdb03899	5	5
NPA009429	5	5
NPA011748	3	3
PNPdb03898	10	8
NPA010415	13	13
PNPdb01239	6	6
NPA010412	5	5
NPA010410	2	1
BGC0001561.0	5	5
NPA008151	8	8
NPA008152	3	3
NPA021129	10	10
PNPdb02580	7	7
NPA008155	6	6
PNPdb01250	10	9
PNPdb02582	7	7
PNPdb01251	8	7
PNPdb02581	8	7
NPA008157	4	3
PNPdb02584	7	6
NPA009489	3	2
PNPdb02583	5	4
NPA023792	3	3
PNPdb01243	6	6
PNPdb02575	3	3
NPA023793	2	2
PNPdb01244	6	5
PNPdb02574	4	4
NPA021131	3	3
PNPdb01245	7	6
PNPdb02577	7	5
NPA021130	10	10
PNPdb01246	7	7
PNPdb02576	6	6
PNPdb02579	5	5
BGC0002351.0	8	8
PNPdb01248	5	5
PNPdb02578	6	6
PNPdb01249	7	7
NPA011796	5	5
NPA011795	3	3
NPA011794	5	5
BGC0002484.2	11	11
BGC0002484.3	11	11
BGC0002484.4	10	10
BGC0002484.5	11	11
BGC0002484.0	10	10
BGC0002484.1	11	11
NPA021115	8	5
PNPdb02591	3	3
NPA021116	9	6
PNPdb01260	2	2
PNPdb02593	5	5
PNPdb01262	4	4
NPA022444	6	6
PNPdb02595	6	6
PNPdb02594	6	6
BGC0001023.0	5	5
PNPdb02586	7	7
PNPdb01255	30	30
PNPdb02585	7	7
PNPdb02588	9	9
PNPdb02587	3	2
PNPdb01258	3	3
PNPdb02589	11	10
BGC0003085.2	2	2
NPA008130	6	6
NPA021108	2	2
NPA022438	2	2
NPA021104	4	3
NPA022435	4	4
NPA022434	4	4
NPA022437	2	2
NPA022436	2	2
PNPdb01271	4	4
PNPdb01272	7	5
PNPdb01273	10	10
PNPdb01274	7	7
PNPdb01275	9	7
BGC0000422.0	1	0
PNPdb01265	4	3
PNPdb02597	5	5
BGC0000422.1	1	0
PNPdb01266	5	4
PNPdb02596	4	3
PNPdb01268	8	6
PNPdb02598	2	1
PNPdb01269	6	6
BGC0002569.1	5	4
BGC0002569.0	5	4
NPA010442	4	4
BGC0002569.2	5	4
BGC0003085.0	1	1
BGC0003085.1	1	1
NPA009473	6	6
BGC0001419.0	5	5
NPA023758	3	3
BGC0002231.0	0	0
NPA023759	3	3
NPA023757	6	6
PNPdb01280	5	5
PNPdb01281	3	2
PNPdb01282	6	6
PNPdb01283	6	5
PNPdb01284	6	6
NPA008146	17	9
PNPdb01285	7	7
PNPdb01286	2	2
NPA023760	2	2
PNPdb01277	30	30
NPA010453	8	8
BGC0001467.4	2	2
BGC0001467.5	2	2
BGC0001467.2	2	2
BGC0001467.3	1	1
BGC0001467.0	2	2
BGC0000960.0	0	0
BGC0001467.1	1	1
PNPdb01290	3	3
PNPdb01291	3	3
NPA017909	11	11
PNPdb01292	10	9
BGC0001071.0	0	0
NPA017908	6	6
PNPdb01293	8	6
PNPdb01294	10	10
PNPdb01295	13	13
PNPdb01296	5	3
PNPdb01297	12	9
PNPdb01287	6	6
PNPdb01288	6	6
PNPdb01289	8	8
BGC0000448.0	0	0
NPA008190	10	10
BGC0000328.0	2	0
NPA022489	4	4
NPA022488	4	4
PNPdb01298	2	2
PNPdb01299	3	3
NPA005926	7	5
BGC0002293.0	11	11
BGC0002293.1	11	10
BGC0001214.0	6	5
NPA005929	7	7
BGC0001214.1	6	5
BGC0001214.2	5	5
BGC0001214.3	5	5
BGC0001214.4	5	5
BGC0001214.5	6	5
NPA008175	8	8
NPA008176	13	13
NPA021145	10	10
NPA021151	2	2
NPA008180	3	2
NPA022467	7	7
NPA022464	7	7
NPA022466	7	7
NPA022465	7	7
BGC0000435.0	8	8
BGC0000435.1	8	8
BGC0000435.2	8	8
BGC0000435.3	8	8
BGC0000435.4	8	8
BGC0000435.5	8	8
NPA005902	7	6
NPA005907	10	10
BGC0003072.0	6	6
BGC0000292.0	0	0
BGC0001717.0	0	0
NPA028600	5	5
NPA005952	9	9
BGC0001574.0	0	0
BGC0002186.0	2	2
NPA016601	7	7
NPA016605	3	3
BGC0000973.0	0	0
BGC0002066.0	0	0
BGC0002614.2	0	0
BGC0002614.1	0	0
NPA005966	5	5
BGC0002614.3	1	1
NPA005964	3	3
BGC0002614.0	0	0
NPA004636	5	5
BGC0000315.6	11	11
BGC0000315.5	11	11
BGC0002329.0	6	4
NPA017940	6	6
NPA017921	3	4
BGC0000315.0	11	10
BGC0000315.2	11	10
BGC0000315.1	11	10
BGC0000315.4	10	10
NPA017927	10	10
BGC0000315.3	11	11
BGC0000986.0	2	2
BGC0000986.2	2	2
NPA021188	6	5
BGC0000986.1	2	2
BGC0000986.4	2	2
BGC0000986.3	2	2
NPA004600	5	4
NPA021196	6	5
NPA004604	18	12
NPA017917	7	7
NPA021179	11	10
BGC0000986.6	2	2
NPA004612	6	6
NPA021184	5	3
BGC0000986.5	2	2
NPA004613	10	9
NPA005944	3	3
NPA021183	4	3
BGC0000986.8	2	2
NPA021186	4	3
BGC0000986.7	2	2
NPA004611	2	1
NPA021185	5	3
NPA004616	6	6
NPA021180	2	1
BGC0000986.9	2	2
NPA021181	2	1
BGC0001049.0	0	0
NPA016535	7	4
NPA015206	3	3
NPA005881	5	5
NPA028520	10	10
NPA004554	2	2
NPA028521	11	10
NPA028522	11	9
NPA028523	12	10
NPA004546	6	5
NPA028514	2	2
NPA028515	10	10
NPA028516	10	10
NPA028517	10	10
NPA028518	10	10
NPA028519	10	10
NPA003219	7	7
BGC0003025.0	6	6
NPA017872	2	2
NPA016544	6	6
NPA017874	2	2
NPA017858	2	2
NPA004561	8	8
NPA003233	7	6
NPA028512	4	4
NPA005889	3	2
NPA016531	3	3
NPA016533	6	6
NPA017846	11	7
NPA016514	5	5
BGC0002410.0	7	6
BGC0002410.2	7	6
BGC0002410.1	7	6
BGC0002410.4	7	6
BGC0002913.2	0	0
BGC0002410.3	7	6
BGC0002913.1	0	0
BGC0002410.6	7	6
BGC0002913.0	0	0
BGC0002410.5	7	6
NPA005862	7	5
NPA005860	3	2
NPA028500	3	3
NPA003200	5	4
NPA028501	3	3
NPA005855	18	11
NPA004526	9	8
NPA016522	6	6
NPA017835	20	10
NPA017834	12	7
NPA016505	3	2
BGC0001107.0	0	0
NPA004541	14	14
NPA003205	4	2
NPA016510	5	5
NPA004598	6	6
NPA027236	6	6
BGC0002890.0	8	8
BGC0001084.0	0	0
NPA003271	6	6
NPA028552	6	6
NPA003275	4	4
NOR02013	9	9
NOR02012	9	9
NPA027222	2	2
BGC0002913.6	0	0
NPA027221	2	2
BGC0002913.5	0	0
BGC0002913.4	0	0
BGC0002913.3	0	0
NPA015241	7	4
NPA015243	8	8
BGC0003145.2	0	0
BGC0003145.1	0	0
NPA028542	4	4
BGC0003145.0	0	0
NPA028544	7	7
NPA028545	2	2
NPA028538	16	16
BGC0001347.0	10	10
NPA015231	4	4
NPA017895	13	13
NPA017894	6	6
NPA015217	20	11
NPA028524	3	2
NPA027201	18	18
NPA017880	2	0
NPA015291	7	7
BGC0001538.0	1	0
NPA027270	6	6
BGC0001142.0	1	1
BGC0001418.0	5	5
NPA027267	4	4
NPA027266	4	4
NPA027265	4	4
NPA027264	3	3
NPA027263	9	9
NPA027262	9	9
NPA027261	9	9
NPA027260	9	9
NPA028588	6	6
NPA028589	6	6
NPA028579	5	2
PNPdb03800	10	10
PNPdb03802	7	7
PNPdb03801	7	7
PNPdb03804	5	5
PNPdb03803	7	7
PNPdb03806	4	4
PNPdb03805	7	7
PNPdb03809	7	7
NPA027239	12	12
NPA027238	7	7
NPA027237	6	6
NPA028578	4	1
NPA027244	7	7
NPA027243	5	4
PNPdb03810	6	4
PNPdb03813	7	7
PNPdb03812	7	7
NPA016593	8	8
PNPdb03817	7	7
PNPdb03816	7	7
PNPdb03819	4	3
NPA015266	4	4
PNPdb03818	9	7
BGC0000375.0	0	0
NPA009405	3	3
BGC0002125.0	8	8
BGC0002378.1	7	7
PNPdb03820	7	7
BGC0002378.0	7	7
NPA011716	8	4
PNPdb03822	5	5
PNPdb03821	6	6
BGC0002543.0	3	3
NPA011714	11	11
PNPdb03824	7	7
PNPdb03823	7	7
PNPdb03826	8	7
PNPdb03827	2	2
PNPdb03829	3	3
PNPdb02500	4	4
PNPdb03831	9	8
PNPdb03830	5	5
PNPdb02502	2	1
PNPdb03833	7	7
NPA011726	6	5
PNPdb02501	6	6
PNPdb03832	7	7
PNPdb02504	6	6
NPA009409	5	5
PNPdb02503	5	4
PNPdb02506	6	6
PNPdb03837	6	6
PNPdb02505	6	6
PNPdb03836	4	3
PNPdb02508	8	8
PNPdb03839	7	7
NPA011720	2	2
PNPdb02507	7	7
PNPdb02509	3	2
BGC0000816.0	0	0
BGC0002806.1	0	0
BGC0002806.0	0	0
BGC0002806.3	0	0
BGC0002806.2	0	0
BGC0002806.4	0	0
PNPdb03840	7	6
PNPdb02511	7	6
PNPdb03842	9	8
NPA027299	7	7
PNPdb02510	8	7
NPA027298	3	2
PNPdb02513	7	6
PNPdb03844	3	3
NPA027297	2	2
NPA027296	7	6
PNPdb02515	11	11
NPA027295	7	6
PNPdb02514	9	9
PNPdb03845	4	4
NPA027294	7	7
PNPdb03848	6	6
NPA027293	8	8
NPA027292	8	8
PNPdb02519	10	10
PNPdb02518	12	11
PNPdb03849	5	4
BGC0000388.0	8	4
PNPdb03860	5	5
PNPdb02520	10	9
PNPdb03851	9	8
NPA011708	9	9
PNPdb03850	6	6
NPA027289	4	3
PNPdb02522	13	13
NPA027288	4	3
PNPdb02521	13	13
NPA027287	4	3
PNPdb02524	10	7
PNPdb03855	9	9
NPA027286	6	5
PNPdb02523	14	12
PNPdb03854	7	7
NPA027285	6	5
PNPdb03857	5	4
NPA027284	6	5
PNPdb02525	13	13
PNPdb03856	9	8
NPA027283	6	4
PNPdb02528	4	4
BGC0002939.0	5	5
PNPdb03858	4	4
PNPdb02529	3	3
BGC0002975.1	5	5
BGC0002975.0	4	4
NPA009328	2	2
NPA009324	3	4
BGC0000421.1	1	1
PNPdb02410	8	7
PNPdb03741	6	5
PNPdb03740	4	4
NPA000982	4	3
NPA010309	3	2
PNPdb02412	7	6
PNPdb03743	3	3
PNPdb02411	3	2
PNPdb03742	4	3
PNPdb02414	9	8
NPA010305	2	2
PNPdb02415	9	8
PNPdb03746	6	5
PNPdb02418	8	6
PNPdb03749	4	3
NPA011634	20	9
PNPdb02417	9	9
PNPdb03748	7	7
NPA012964	2	2
NPA011632	3	2
PNPdb02419	11	11
BGC0000421.0	1	1
BGC0000301.1	6	6
BGC0000301.0	6	6
NPA024940	3	2
NPA008002	12	11
NPA009333	6	6
NPA009335	4	4
PNPdb03760	8	8
PNPdb02421	13	12
PNPdb02420	9	7
BGC0001048.0	9	7
PNPdb02423	12	12
PNPdb03753	10	10
PNPdb02425	14	14
NPA000996	4	4
PNPdb03755	8	8
PNPdb02427	16	15
PNPdb02426	10	5
NPA011645	6	6
NPA012973	3	3
BGC0001048.1	8	6
BGC0001560.0	2	2
NPA023606	11	8
NPA023607	11	9
BGC0001716.1	10	9
NPA023604	11	8
BGC0001716.2	10	9
NPA023605	11	7
NPA024934	2	2
NPA009305	8	4
PNPdb03770	8	7
NPA024930	4	3
PNPdb01110	3	3
PNPdb02440	3	2
PNPdb01100	10	10
PNPdb02432	4	4
PNPdb03763	5	3
PNPdb02431	3	3
PNPdb03762	9	8
PNPdb01102	11	10
PNPdb02433	3	3
PNPdb03764	5	5
NPA012948	2	1
PNPdb02436	4	4
PNPdb03767	3	3
PNPdb02435	4	4
PNPdb03766	8	8
NPA012946	7	7
PNPdb01106	4	4
PNPdb02438	5	5
PNPdb03769	8	8
NPA012945	6	6
PNPdb01107	3	3
PNPdb02437	5	5
PNPdb01108	5	4
PNPdb01109	4	2
PNPdb02439	3	3
NPA000969	8	7
NPA012941	10	10
BGC0001168.0	2	1
NPA024929	5	4
NPA024926	4	4
NPA024925	4	4
BGC0002067.0	0	0
NPA024920	4	3
PNPdb02450	4	4
PNPdb03781	8	8
NPA009311	5	5
PNPdb03780	4	4
PNPdb01120	6	5
PNPdb02452	7	6
PNPdb03783	5	5
PNPdb02451	7	6
PNPdb03782	5	4
PNPdb01111	6	6
PNPdb02443	4	3
PNPdb03774	8	8
PNPdb01112	4	3
PNPdb02442	6	6
PNPdb03773	8	8
NPA000971	12	11
PNPdb01113	7	6
PNPdb02445	6	4
PNPdb03776	9	8
NPA000972	2	1
NPA011629	5	5
PNPdb01114	7	7
PNPdb02444	2	2
PNPdb01115	7	7
PNPdb03778	10	10
NPA000974	7	7
PNPdb01116	7	7
PNPdb02446	4	3
PNPdb01117	8	8
PNPdb02449	7	7
NPA000976	6	6
PNPdb02448	7	7
PNPdb03779	2	2
BGC0001943.1	8	8
PNPdb01119	5	5
BGC0001716.0	10	9
NPA012953	11	7
NPA011621	9	9
NPA012952	6	6
BGC0001943.0	8	8
BGC0002472.1	3	2
BGC0002472.0	3	2
NPA009363	4	4
NPA009364	9	9
PNPdb03790	9	9
PNPdb02461	3	3
PNPdb03792	10	10
PNPdb01130	7	6
PNPdb02460	16	15
NPA009367	3	3
PNPdb01131	10	10
PNPdb02463	4	4
PNPdb03794	7	7
NPA009368	3	3
PNPdb02462	3	3
PNPdb03793	7	7
BGC0001035.0	4	4
PNPdb01122	3	3
PNPdb02454	9	9
PNPdb03785	4	3
PNPdb02453	8	7
PNPdb03784	4	3
PNPdb03787	7	7
BGC0001035.1	3	3
PNPdb02455	10	9
PNPdb03786	7	7
PNPdb02458	12	12
PNPdb03789	7	7
PNPdb01127	4	4
PNPdb02457	9	9
PNPdb03788	10	8
PNPdb01128	7	7
PNPdb01129	6	5
PNPdb02459	13	7
NPA010348	5	4
NPA011675	3	2
NPA010342	2	2
PNPdb02470	2	1
PNPdb02472	6	6
NPA022320	6	5
PNPdb02471	6	6
BGC0002962.0	2	1
NPA008047	13	13
PNPdb01142	4	4
PNPdb02474	6	6
PNPdb01143	2	1
PNPdb01133	11	11
BGC0000434.0	6	6
PNPdb01134	4	4
PNPdb02464	4	4
BGC0000434.1	6	6
PNPdb01135	10	10
PNPdb02467	2	1
BGC0000434.2	5	5
PNPdb01136	11	11
PNPdb02466	6	4
BGC0000434.3	6	6
PNPdb02469	4	3
BGC0000434.4	6	6
PNPdb01138	9	9
PNPdb02468	2	1
PNPdb03799	8	8
PNPdb01139	10	10
NPA008017	3	3
PNPdb02481	8	7
PNPdb01150	5	5
PNPdb02480	4	4
PNPdb01151	6	6
PNPdb02483	7	6
NPA009344	7	7
PNPdb01152	5	5
PNPdb02482	7	7
PNPdb01154	7	7
PNPdb02484	7	7
PNPdb01144	2	2
PNPdb02476	6	6
PNPdb01145	3	3
PNPdb02475	6	6
PNPdb02478	5	5
PNPdb01147	5	5
NPA008009	6	6
PNPdb01149	5	5
NPA011659	8	8
NPA010322	7	7
NPA012981	9	8
NPA008021	3	3
NPA009353	6	4
NPA024966	6	4
PNPdb02490	10	7
NPA024967	10	10
PNPdb02492	9	5
PNPdb01161	3	2
PNPdb02491	13	13
PNPdb01163	6	3
PNPdb02493	14	14
PNPdb01164	9	8
PNPdb01165	5	5
PNPdb02495	7	5
BGC0001022.1	1	0
PNPdb01155	8	8
PNPdb02487	12	11
BGC0001022.2	1	0
PNPdb01156	7	6
PNPdb02486	3	2
PNPdb01157	6	6
PNPdb02489	12	12
PNPdb01158	2	1
PNPdb01159	6	6
BGC0001022.0	1	0
NPA011667	5	5
NPA011664	3	3
NPA011663	7	7
NPA011661	4	4
BGC0000064.1	0	0
BGC0000064.0	0	0
NPA010393	3	3
BGC0000064.3	0	0
BGC0000064.2	0	0
NPA010391	3	3
NPA008072	7	7
NPA021049	8	8
NPA021048	8	8
NPA022379	6	6
PNPdb01170	10	10
PNPdb01171	28	27
NPA022376	6	6
PNPdb01173	2	2
NPA021047	8	8
NPA022378	6	6
PNPdb01175	3	4
NPA022377	5	5
PNPdb01176	2	2
PNPdb01166	9	9
PNPdb02498	6	6
PNPdb02497	4	4
NPA022385	6	6
PNPdb01169	9	7
PNPdb02499	3	3
BGC0001346.2	8	8
BGC0001346.1	8	8
NPA021050	7	6
BGC0001346.0	8	8
NPA010386	6	6
NPA008086	10	9
NPA008087	4	3
PNPdb01181	5	5
PNPdb01182	6	6
PNPdb01183	5	5
PNPdb01185	5	5
PNPdb01186	5	5
PNPdb01178	7	6
PNPdb01179	4	2
NPA005806	5	2
BGC0002304.0	0	0
NPA008055	10	10
PNPdb01191	8	7
PNPdb01192	9	9
BGC0001070.0	0	0
PNPdb01194	10	8
NPA008056	3	3
PNPdb01195	9	9
NPA009388	7	6
PNPdb01196	2	2
NPA009389	2	1
PNPdb01197	9	4
PNPdb01198	10	10
PNPdb01188	2	2
BGC0000447.0	18	18
BGC0000447.1	18	18
NPA010366	2	1
NPA011696	6	6
NPA021019	5	5
NPA009393	8	8
BGC0000972.0	1	1
BGC0000972.1	1	1
BGC0000972.2	1	1
NPA021018	5	5
BGC0000972.3	0	0
NPA021017	5	5
BGC0000972.4	3	3
NPA010376	7	6
NPA017823	5	5
BGC0000985.1	9	8
BGC0000985.0	9	7
BGC0002054.0	0	0
BGC0000985.3	12	10
BGC0000985.2	9	8
BGC0000985.4	13	11
NPA004506	3	3
NPA004507	6	6
NPA005839	9	7
BGC0002735.1	5	2
BGC0002735.0	4	1
NPA005844	5	5
NPA021087	5	5
NPA004512	2	2
BGC0002868.0	10	9
NPA005819	9	9
BGC0001609.0	0	0
BGC0000327.0	0	0
NPA021059	10	9
NPA022387	6	6
NPA022386	6	6
NPA021058	9	9
NPA021063	8	8
